"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-06-29,"陽明","PM2.5",13,14,13,10,9,4,11,11,14,11,15,14,13,12,15,21,20,14,13,13,10,6,4,1,"Friday","June",11.71
2018-06-30,"陽明","PM2.5",1,5,14,11,12,14,21,19,1,1,14,15,21,17,14,15,20,22,23,24,24,24,23,15,"Saturday","June",15.42
2018-07-01,"陽明","PM2.5",14,11,7,11,12,12,14,14,15,13,13,11,11,9,9,7,7,7,11,12,9,7,5,6,"Sunday","July",10.29
2018-07-02,"陽明","PM2.5",6,7,7,7,3,4,9,7,6,7,9,9,6,4,9,6,9,7,5,6,7,7,6,6,"Monday","July",6.62
2018-07-03,"陽明","PM2.5",5,5,7,5,9,6,9,9,9,7,7,7,6,9,7,11,7,9,9,6,3,5,5,7,"Tuesday","July",7.04
2018-07-04,"陽明","PM2.5",5,9,7,6,6,6,5,7,6,9,6,7,5,5,4,6,6,1,1,5,5,5,6,5,"Wednesday","July",5.54
2018-07-05,"陽明","PM2.5",6,5,6,5,6,9,9,6,10,10,5,9,4,5,5,1,5,4,6,5,3,9,6,9,"Thursday","July",6.17
2018-07-06,"陽明","PM2.5",5,5,7,6,9,7,9,9,11,12,10,12,12,10,11,11,13,9,10,12,12,12,11,7,"Friday","July",9.67
2018-07-07,"陽明","PM2.5",6,6,3,6,4,2,12,9,13,16,19,13,9,13,13,15,6,12,9,6,5,5,4,5,"Saturday","July",8.79
2018-07-08,"陽明","PM2.5",4,5,1,2,3,1,4,6,6,5,13,9,3,3,5,4,5,6,7,5,7,4,3,1,"Sunday","July",4.67
2018-07-09,"陽明","PM2.5",3,2,4,11,7,5,7,9,5,5,4,1,3,1,6,1,5,1,2,2,9,6,5,1,"Monday","July",4.38
2018-07-10,"陽明","PM2.5",1,3,1,1,3,3,3,4,2,2,1,1,1,1,1,1,1,1,1,1,-4,1,-4,-7,"Tuesday","July",0.79
2018-07-13,"陽明","PM2.5",2,1,4,1,-4,3,2,4,5,4,3,2,2,2,1,2,4,1,1,3,3,3,2,1,"Friday","July",2.17
2018-07-14,"陽明","PM2.5",1,2,2,2,2,2,3,3,6,4,4,3,3,3,1,4,2,4,1,3,2,1,1,1,"Saturday","July",2.5
2018-07-15,"陽明","PM2.5",2,1,1,3,3,2,1,3,5,5,2,3,2,4,3,1,2,5,2,1,3,2,1,3,"Sunday","July",2.5
2018-07-16,"陽明","PM2.5",2,1,1,4,4,2,1,2,1,3,1,1,1,1,3,2,4,1,1,2,1,3,1,1,"Monday","July",1.83
2018-07-17,"陽明","PM2.5",1,2,1,2,2,2,2,3,3,2,4,2,3,3,3,2,2,2,2,3,3,2,1,2,"Tuesday","July",2.25
2018-07-18,"陽明","PM2.5",1,2,1,1,2,3,1,2,7,5,5,5,4,5,4,4,5,4,3,3,2,2,1,1,"Wednesday","July",3.04
2018-07-19,"陽明","PM2.5",2,2,1,2,3,4,5,5,5,4,4,3,5,4,4,2,1,2,2,3,3,3,2,2,"Thursday","July",3.04
2018-07-20,"陽明","PM2.5",4,4,2,5,1,3,3,2,2,4,4,1,1,1,2,1,2,4,3,3,6,5,9,11,"Friday","July",3.46
2018-07-21,"陽明","PM2.5",10,10,9,12,7,9,12,3,5,4,4,4,1,1,3,1,1,1,1,3,2,3,2,1,"Saturday","July",4.54
2018-07-22,"陽明","PM2.5",1,3,4,2,4,1,11,1,12,11,12,10,11,9,12,6,5,7,11,10,7,6,5,9,"Sunday","July",7.08
2018-07-23,"陽明","PM2.5",14,7,10,12,14,17,17,24,23,21,-3,29,29,26,20,23,25,29,20,3,4,5,5,5,"Monday","July",15.79
2018-07-24,"陽明","PM2.5",4,13,15,14,12,10,12,12,16,22,23,28,19,16,17,24,24,17,16,14,15,15,9,10,"Tuesday","July",15.71
2018-07-25,"陽明","PM2.5",11,10,11,11,11,11,15,12,13,11,16,19,17,21,20,22,16,10,11,6,4,4,5,5,"Wednesday","July",12.17
2018-07-26,"陽明","PM2.5",6,7,9,12,25,22,28,22,23,23,20,23,20,11,9,9,10,21,29,25,21,23,22,30,"Thursday","July",18.75
2018-07-27,"陽明","PM2.5",28,24,19,20,22,23,28,14,6,13,14,11,12,7,12,10,12,14,10,12,17,21,24,23,"Friday","July",16.5
2018-07-28,"陽明","PM2.5",19,25,23,21,16,13,12,11,15,15,13,14,15,15,12,12,15,20,20,17,15,17,20,22,"Saturday","July",16.54
2018-07-29,"陽明","PM2.5",24,21,20,17,13,14,12,5,12,14,13,14,16,11,13,13,7,7,7,11,23,19,21,155,"Sunday","July",20.08
2018-07-30,"陽明","PM2.5",34,28,21,19,17,21,23,23,22,24,25,24,-3,1,14,16,19,17,3,11,16,17,23,21,"Monday","July",18.17
2018-07-31,"陽明","PM2.5",22,23,19,17,11,14,13,16,17,19,19,19,19,14,12,16,11,9,12,6,10,7,17,24,"Tuesday","July",15.25
2018-08-01,"陽明","PM2.5",23,23,24,20,17,20,25,19,21,20,-3,19,19,19,19,22,23,20,11,15,19,23,20,16,"Wednesday","August",18.92
2018-08-02,"陽明","PM2.5",7,12,16,14,10,13,16,14,16,14,16,14,10,12,13,12,14,10,16,13,13,15,11,15,"Thursday","August",13.17
2018-08-03,"陽明","PM2.5",12,4,3,5,5,10,9,9,16,16,12,15,14,17,17,-5,3,6,7,7,7,6,6,7,"Friday","August",8.67
2018-08-04,"陽明","PM2.5",7,12,7,10,9,7,5,3,9,11,17,15,14,15,14,17,9,15,7,2,10,7,7,3,"Saturday","August",9.67
2018-08-05,"陽明","PM2.5",4,9,14,16,14,12,12,10,6,17,12,17,13,9,11,12,6,5,2,3,7,6,3,6,"Sunday","August",9.42
2018-08-06,"陽明","PM2.5",7,6,13,13,11,13,16,13,15,14,-3,21,19,26,20,11,9,5,-4,1,1,2,2,1,"Monday","August",9.67
2018-08-07,"陽明","PM2.5",6,10,21,19,20,17,21,16,19,21,13,12,4,3,4,6,4,7,9,7,6,3,3,7,"Tuesday","August",10.75
2018-08-08,"陽明","PM2.5",7,3,1,3,10,19,17,21,21,17,21,11,10,9,4,3,9,6,5,3,6,1,3,1,"Wednesday","August",8.79
2018-08-09,"陽明","PM2.5",5,1,7,12,6,12,28,25,30,22,30,26,15,13,12,13,19,12,12,5,1,10,2,9,"Thursday","August",13.62
2018-08-10,"陽明","PM2.5",5,25,25,22,26,19,21,17,2,23,24,31,26,21,20,17,16,16,11,3,15,15,17,19,"Friday","August",18.17
2018-08-11,"陽明","PM2.5",20,17,17,22,30,29,25,23,28,29,25,25,26,22,22,19,20,20,15,16,16,12,14,11,"Saturday","August",20.96
2018-08-12,"陽明","PM2.5",2,7,17,12,6,7,7,10,10,12,5,4,7,3,2,6,14,17,13,10,13,11,15,17,"Sunday","August",9.46
2018-08-13,"陽明","PM2.5",16,19,24,29,31,34,35,37,34,26,28,14,5,3,10,13,12,10,12,11,6,6,6,4,"Monday","August",17.71
2018-08-14,"陽明","PM2.5",3,5,4,4,1,4,5,1,2,3,1,4,2,2,3,1,1,1,1,1,1,1,1,2,"Tuesday","August",2.25
2018-08-15,"陽明","PM2.5",3,3,1,4,2,2,6,6,5,10,13,9,11,3,2,2,5,5,6,7,12,11,10,11,"Wednesday","August",6.21
2018-08-16,"陽明","PM2.5",10,6,4,10,10,7,6,10,10,9,5,10,10,11,13,17,9,3,11,21,19,13,7,4,"Thursday","August",9.79
2018-08-17,"陽明","PM2.5",6,7,7,7,5,6,7,9,14,11,11,20,15,17,16,7,3,5,6,5,5,5,4,5,"Friday","August",8.46
2018-08-18,"陽明","PM2.5",3,7,6,12,12,9,10,12,12,14,16,19,22,14,11,10,5,6,2,5,7,5,13,3,"Saturday","August",9.79
2018-08-19,"陽明","PM2.5",5,6,9,5,4,10,6,6,7,11,12,14,12,12,6,9,3,5,5,5,4,7,5,6,"Sunday","August",7.25
2018-08-20,"陽明","PM2.5",4,1,1,1,3,2,12,3,4,7,4,6,10,10,11,16,19,11,10,10,2,1,3,4,"Monday","August",6.46
2018-08-21,"陽明","PM2.5",7,9,15,14,13,13,12,11,11,15,19,19,16,12,5,5,6,9,3,3,2,14,6,1,"Tuesday","August",10
2018-08-22,"陽明","PM2.5",3,4,9,1,13,10,15,6,15,15,16,3,3,1,1,4,5,3,1,2,3,3,3,1,"Wednesday","August",5.83
2018-08-23,"陽明","PM2.5",1,1,1,1,2,2,4,5,3,4,-3,1,1,5,4,1,1,2,1,4,2,1,1,1,"Thursday","August",1.92
2018-08-24,"陽明","PM2.5",1,2,1,2,2,2,3,2,4,6,6,1,1,2,4,1,1,7,2,3,4,3,5,2,"Friday","August",2.79
2018-08-25,"陽明","PM2.5",1,1,2,1,2,3,4,9,2,9,4,3,3,1,7,10,7,6,7,7,5,4,4,6,"Saturday","August",4.5
2018-08-26,"陽明","PM2.5",6,3,4,4,3,1,5,3,2,4,4,4,9,1,1,1,4,4,2,4,5,3,2,1,"Sunday","August",3.33
2018-08-27,"陽明","PM2.5",1,1,2,3,1,2,3,7,5,12,14,15,17,11,11,9,6,4,5,2,1,1,1,1,"Monday","August",5.62
2018-08-28,"陽明","PM2.5",1,1,1,2,1,5,5,3,4,11,2,1,2,5,2,4,2,1,2,2,3,3,3,1,"Tuesday","August",2.79
2018-08-29,"陽明","PM2.5",4,2,3,1,1,3,4,4,6,6,11,10,11,1,1,3,4,5,5,2,2,2,3,5,"Wednesday","August",4.12
2018-08-30,"陽明","PM2.5",2,4,4,10,4,6,7,12,6,6,6,12,9,3,3,5,5,4,4,4,4,3,4,1,"Thursday","August",5.33
2018-08-31,"陽明","PM2.5",1,1,4,5,5,6,10,6,12,11,20,12,14,16,9,4,9,7,3,7,10,10,11,12,"Friday","August",8.54
2018-09-01,"陽明","PM2.5",12,14,17,15,14,16,19,16,19,24,20,22,23,25,23,17,20,19,23,19,16,5,2,6,"Saturday","September",16.92
2018-09-02,"陽明","PM2.5",9,19,19,23,28,16,32,14,19,22,19,17,17,11,7,7,1,5,15,19,14,12,11,10,"Sunday","September",15.25
2018-09-03,"陽明","PM2.5",14,17,20,16,11,14,9,6,13,14,11,11,6,13,11,4,6,10,14,16,15,4,7,9,"Monday","September",11.29
2018-09-04,"陽明","PM2.5",5,9,9,5,4,6,2,6,12,17,19,17,19,9,9,13,34,3,12,23,25,15,23,11,"Tuesday","September",12.79
2018-09-05,"陽明","PM2.5",-12,5,17,1,3,6,16,11,28,33,-3,22,28,25,24,25,23,17,34,22,15,10,14,16,"Wednesday","September",15.83
2018-09-06,"陽明","PM2.5",15,9,10,13,23,21,23,29,26,25,22,28,25,31,19,10,12,13,9,16,10,5,9,1,"Thursday","September",16.83
2018-09-07,"陽明","PM2.5",4,7,15,26,23,14,21,20,24,29,29,24,14,20,12,9,2,12,21,9,1,10,6,7,"Friday","September",14.96
2018-09-08,"陽明","PM2.5",6,13,19,3,3,3,9,6,9,5,11,10,16,11,5,6,1,1,2,1,-5,2,2,1,"Saturday","September",5.83
2018-09-09,"陽明","PM2.5",1,2,1,5,2,1,1,4,1,-4,1,1,1,1,2,1,1,1,1,1,1,3,3,1,"Sunday","September",1.38
2018-09-10,"陽明","PM2.5",2,1,2,5,5,4,4,4,3,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,"Monday","September",2.08
2018-09-11,"陽明","PM2.5",1,1,1,1,1,3,3,16,6,-4,-3,4,5,9,6,6,1,1,2,5,5,4,4,5,"Tuesday","September",3.46
2018-09-12,"陽明","PM2.5",4,3,4,4,4,7,11,15,30,32,32,32,30,25,13,23,24,10,2,1,1,1,4,1,"Wednesday","September",13.04
2018-09-14,"陽明","PM2.5",3,4,1,2,4,2,4,6,5,4,5,4,3,1,3,1,2,1,1,1,2,1,1,1,"Friday","September",2.58
2018-09-15,"陽明","PM2.5",1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,3,5,3,5,3,2,4,3,2,"Saturday","September",2.08
2018-09-16,"陽明","PM2.5",2,4,1,4,5,4,3,3,5,12,3,10,3,6,4,7,6,3,3,4,2,3,3,2,"Sunday","September",4.25
2018-09-17,"陽明","PM2.5",2,2,1,3,4,7,12,10,14,12,19,9,12,15,26,15,14,10,5,6,9,6,5,6,"Monday","September",9.33
2018-09-18,"陽明","PM2.5",3,4,12,20,11,13,14,14,23,10,4,14,9,9,4,1,1,1,2,7,1,5,1,1,"Tuesday","September",7.67
2018-09-19,"陽明","PM2.5",1,-4,2,1,2,3,4,5,7,9,11,4,4,4,7,6,2,-7,4,4,2,3,3,1,"Wednesday","September",3.25
2018-09-20,"陽明","PM2.5",1,2,4,3,4,12,34,31,31,33,-3,-3,-3,39,42,48,48,44,41,31,20,28,22,17,"Thursday","September",21.92
2018-09-21,"陽明","PM2.5",24,24,29,20,21,24,29,29,22,21,29,22,21,23,21,16,21,28,32,28,17,19,16,7,"Friday","September",22.62
2018-09-22,"陽明","PM2.5",13,9,11,12,13,14,15,13,16,19,24,-3,1,22,16,14,15,14,13,4,4,2,2,2,"Saturday","September",11.04
2018-09-23,"陽明","PM2.5",1,1,1,1,1,3,3,5,4,6,7,4,2,2,2,5,4,4,7,10,10,9,7,11,"Sunday","September",4.58
2018-09-24,"陽明","PM2.5",3,1,1,1,1,3,4,3,3,1,2,3,4,4,4,4,4,4,3,3,2,3,2,3,"Monday","September",2.75
2018-09-25,"陽明","PM2.5",3,2,3,3,5,5,9,10,11,11,11,10,11,11,11,10,10,10,10,12,12,9,9,3,"Tuesday","September",8.38
2018-09-26,"陽明","PM2.5",2,5,10,9,4,2,6,7,6,5,5,5,2,1,2,3,4,4,4,3,3,2,1,3,"Wednesday","September",4.08
2018-09-27,"陽明","PM2.5",2,2,1,1,2,3,4,10,9,9,10,6,3,3,2,1,2,1,1,1,1,1,1,1,"Thursday","September",3.21
2018-09-28,"陽明","PM2.5",1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,"Friday","September",1.21
2018-09-29,"陽明","PM2.5",2,1,1,1,1,1,3,2,5,6,9,7,9,12,14,16,16,14,13,14,15,15,15,15,"Saturday","September",8.62
2018-09-30,"陽明","PM2.5",16,22,16,19,21,19,20,22,21,19,17,15,17,19,20,21,21,20,21,20,20,19,19,15,"Sunday","September",19.12
2018-10-01,"陽明","PM2.5",15,14,13,13,14,14,15,16,16,19,21,24,25,25,26,31,30,31,38,32,24,22,21,21,"Monday","October",21.67
2018-10-02,"陽明","PM2.5",15,13,13,6,9,9,7,9,12,11,10,9,11,10,10,10,7,6,7,7,7,5,5,4,"Tuesday","October",8.83
2018-10-03,"陽明","PM2.5",5,4,5,5,7,7,7,7,7,6,9,4,5,5,6,7,7,6,7,7,6,5,5,6,"Wednesday","October",6.04
2018-10-04,"陽明","PM2.5",5,4,6,5,6,5,5,4,1,1,1,-3,1,1,1,1,1,1,1,2,1,5,11,7,"Thursday","October",3.04
2018-10-05,"陽明","PM2.5",9,9,9,3,7,5,7,14,17,16,15,14,13,13,14,5,6,1,3,6,5,6,7,10,"Friday","October",8.92
2018-10-06,"陽明","PM2.5",6,3,5,7,11,13,10,11,12,13,13,16,21,19,19,17,15,15,12,12,13,12,11,10,"Saturday","October",12.33
2018-10-07,"陽明","PM2.5",7,9,10,4,5,5,12,11,12,9,12,12,12,13,7,7,3,2,4,5,3,1,2,2,"Sunday","October",7.04
2018-10-08,"陽明","PM2.5",1,1,4,2,3,3,3,1,1,4,3,2,1,1,1,2,3,1,2,6,3,1,2,1,"Monday","October",2.17
2018-10-09,"陽明","PM2.5",3,5,2,1,5,6,7,5,6,5,6,3,6,3,3,3,2,2,3,2,1,2,2,1,"Tuesday","October",3.5
2018-10-10,"陽明","PM2.5",2,5,1,6,5,7,14,17,15,12,15,15,17,19,17,14,14,13,10,12,11,7,6,6,"Wednesday","October",10.83
2018-10-12,"陽明","PM2.5",3,4,4,4,3,4,3,1,3,3,2,2,2,2,2,1,1,1,2,1,1,1,1,2,"Friday","October",2.21
2018-10-13,"陽明","PM2.5",2,3,2,1,1,1,3,2,2,3,2,1,1,1,1,3,2,1,1,1,2,1,3,5,"Saturday","October",1.88
2018-10-14,"陽明","PM2.5",1,2,1,1,2,2,3,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"Sunday","October",1.38
2018-10-15,"陽明","PM2.5",1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,4,"Monday","October",1.42
2018-10-16,"陽明","PM2.5",2,2,4,4,6,10,10,11,13,10,6,5,1,1,1,1,1,1,1,1,1,1,1,1,"Tuesday","October",3.96
2018-10-17,"陽明","PM2.5",1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,4,3,3,3,3,3,"Wednesday","October",1.75
2018-10-18,"陽明","PM2.5",4,5,10,13,12,14,15,20,17,20,20,16,20,19,16,19,17,17,19,16,15,17,19,19,"Thursday","October",15.79
2018-10-19,"陽明","PM2.5",17,19,19,9,12,11,9,6,2,3,2,5,5,3,7,7,5,2,3,5,6,6,4,7,"Friday","October",7.25
2018-10-20,"陽明","PM2.5",6,6,6,7,9,10,4,3,3,2,6,4,4,7,6,9,6,10,7,7,6,6,5,5,"Saturday","October",6
2018-10-21,"陽明","PM2.5",5,5,6,7,6,6,6,7,9,6,5,10,7,6,9,6,5,5,6,7,4,5,5,5,"Sunday","October",6.17
2018-10-22,"陽明","PM2.5",5,6,7,7,9,10,12,13,12,14,15,15,19,28,21,11,10,1,6,13,5,10,10,10,"Monday","October",11.21
2018-10-23,"陽明","PM2.5",7,9,3,2,1,1,2,2,2,1,2,2,2,4,3,3,5,3,5,7,3,3,1,4,"Tuesday","October",3.21
2018-10-24,"陽明","PM2.5",5,4,5,5,6,6,9,7,7,5,6,6,5,5,5,6,5,4,6,6,6,6,6,7,"Wednesday","October",5.75
2018-10-25,"陽明","PM2.5",9,6,6,7,7,7,10,12,12,13,13,12,13,28,16,13,14,14,15,17,17,16,12,11,"Thursday","October",12.5
2018-10-26,"陽明","PM2.5",11,12,13,9,10,9,11,22,19,23,21,30,24,13,17,20,14,16,19,14,12,11,6,9,"Friday","October",15.21
2018-10-27,"陽明","PM2.5",14,17,26,29,31,34,33,31,22,17,21,28,21,16,15,14,6,7,7,6,7,9,7,6,"Saturday","October",17.67
2018-10-28,"陽明","PM2.5",6,6,6,7,9,9,11,12,11,12,11,13,12,14,15,15,17,17,20,13,1,1,1,1,"Sunday","October",10
2018-10-29,"陽明","PM2.5",14,9,13,23,14,13,9,12,11,12,13,12,11,12,13,11,12,13,14,15,14,13,14,13,"Monday","October",12.92
2018-10-31,"陽明","PM2.5",6,4,3,2,3,4,5,3,2,1,2,1,1,1,4,6,7,9,7,7,5,1,2,7,"Wednesday","October",3.88
2018-11-01,"陽明","PM2.5",4,10,7,2,3,11,5,6,9,5,1,1,1,1,5,3,5,4,2,1,-4,1,2,1,"Thursday","November",3.58
2018-11-02,"陽明","PM2.5",1,1,1,1,1,1,2,2,2,2,1,-3,1,1,1,1,1,1,1,1,1,1,1,1,"Friday","November",1
2018-11-03,"陽明","PM2.5",1,1,1,1,1,2,1,2,1,4,2,2,-6,1,1,1,1,1,2,1,1,1,1,1,"Saturday","November",1.04
2018-11-04,"陽明","PM2.5",1,1,1,1,1,1,2,1,4,2,1,2,1,2,1,2,1,1,3,3,2,2,2,1,"Sunday","November",1.62
2018-11-05,"陽明","PM2.5",1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,2,4,4,1,1,1,1,1,"Monday","November",1.46
2018-11-06,"陽明","PM2.5",1,1,1,1,1,1,1,9,7,4,2,4,4,2,6,6,7,5,9,10,2,1,1,1,"Tuesday","November",3.62
2018-11-07,"陽明","PM2.5",1,1,1,1,1,3,5,17,1,7,10,14,7,15,20,31,31,14,7,3,4,4,4,3,"Wednesday","November",8.54
2018-11-08,"陽明","PM2.5",2,1,1,2,2,7,13,20,29,37,34,51,39,24,7,1,1,3,7,9,10,11,13,29,"Thursday","November",14.71
2018-11-09,"陽明","PM2.5",22,17,17,21,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Friday","November",4.42
2018-11-10,"陽明","PM2.5",1,1,1,1,1,2,1,1,2,2,1,1,1,6,6,4,5,5,3,4,3,1,2,1,"Saturday","November",2.33
2018-11-11,"陽明","PM2.5",2,4,7,5,4,4,7,6,19,22,15,13,17,17,25,26,23,20,20,16,17,12,11,9,"Sunday","November",13.38
2018-11-12,"陽明","PM2.5",10,9,12,19,19,17,15,14,14,12,14,12,12,11,17,15,17,13,9,7,5,4,1,1,"Monday","November",11.62
2018-11-13,"陽明","PM2.5",1,1,1,1,1,2,1,2,1,2,2,1,2,2,3,5,6,9,5,3,3,3,1,1,"Tuesday","November",2.46
2018-11-14,"陽明","PM2.5",1,1,2,3,4,6,7,7,3,1,1,2,1,1,1,1,2,2,5,7,3,3,3,3,"Wednesday","November",2.92
2018-11-15,"陽明","PM2.5",1,1,1,4,7,7,11,24,10,9,9,-3,14,20,13,12,10,6,10,9,7,7,6,6,"Thursday","November",8.38
2018-11-16,"陽明","PM2.5",5,5,5,4,6,10,9,15,11,15,17,13,14,11,13,12,9,7,7,6,5,2,1,1,"Friday","November",8.46
2018-11-17,"陽明","PM2.5",1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,"Saturday","November",1.25
2018-11-18,"陽明","PM2.5",1,1,1,1,1,1,2,5,11,1,3,6,5,10,13,14,11,10,4,2,4,6,1,1,"Sunday","November",4.79
2018-11-19,"陽明","PM2.5",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,"Monday","November",1.33
2018-11-20,"陽明","PM2.5",1,2,3,4,4,6,5,9,14,6,6,4,4,9,9,11,11,7,7,5,3,3,3,2,"Tuesday","November",5.75
2018-11-21,"陽明","PM2.5",2,7,5,9,10,20,15,17,20,12,11,14,3,11,14,11,14,15,10,6,3,1,1,1,"Wednesday","November",9.67
2018-11-22,"陽明","PM2.5",1,-4,1,1,1,2,4,2,2,1,1,1,2,3,3,4,6,5,3,3,3,3,3,2,"Thursday","November",2.21
2018-11-23,"陽明","PM2.5",1,1,1,1,1,7,6,3,2,2,1,1,1,1,1,2,1,2,2,2,1,1,3,2,"Friday","November",1.92
2018-11-24,"陽明","PM2.5",3,1,2,1,2,2,3,4,7,12,3,4,4,7,7,6,1,9,14,12,10,5,6,7,"Saturday","November",5.5
2018-11-25,"陽明","PM2.5",4,3,6,5,7,7,6,9,7,6,6,4,1,4,3,2,2,5,6,15,26,25,21,12,"Sunday","November",8
2018-11-26,"陽明","PM2.5",14,15,6,5,7,4,2,-4,4,3,1,4,4,12,10,6,5,3,2,1,1,2,3,3,"Monday","November",4.71
2018-11-28,"陽明","PM2.5",1,7,6,4,6,4,9,10,7,6,9,3,6,4,9,12,9,13,12,11,15,15,14,12,"Wednesday","November",8.5
2018-11-29,"陽明","PM2.5",13,11,10,11,10,11,11,14,19,16,16,14,14,15,12,13,16,17,20,21,21,21,19,17,"Thursday","November",15.08
2018-11-30,"陽明","PM2.5",17,21,19,16,14,16,15,15,12,14,13,12,11,13,15,13,13,12,13,11,12,10,9,10,"Friday","November",13.58
2018-12-01,"陽明","PM2.5",10,10,6,10,12,16,16,20,16,19,24,23,17,16,22,12,4,7,4,5,12,12,10,6,"Saturday","December",12.88
2018-12-02,"陽明","PM2.5",6,2,4,6,3,3,4,7,6,5,3,6,9,3,12,13,10,2,1,6,9,1,2,-5,"Sunday","December",4.92
2018-12-03,"陽明","PM2.5",4,6,-12,1,6,1,3,5,12,6,4,33,43,20,35,10,24,11,3,15,5,5,1,1,"Monday","December",10.08
2018-12-04,"陽明","PM2.5",10,9,7,7,5,5,14,19,10,2,6,5,3,7,3,1,1,1,3,13,6,3,1,1,"Tuesday","December",5.92
2018-12-05,"陽明","PM2.5",1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,5,5,4,4,"Wednesday","December",1.83
2018-12-06,"陽明","PM2.5",2,1,1,3,3,3,4,5,6,1,1,3,11,1,1,11,1,-5,1,1,1,1,1,1,"Thursday","December",2.46
2018-12-07,"陽明","PM2.5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,"Friday","December",1.08
2018-12-08,"陽明","PM2.5",1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"Saturday","December",1.17
2018-12-09,"陽明","PM2.5",1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,"Sunday","December",1.25
2018-12-10,"陽明","PM2.5",2,1,1,2,2,1,3,3,3,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,"Monday","December",1.58
2018-12-11,"陽明","PM2.5",1,3,1,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Tuesday","December",1.29
2018-12-12,"陽明","PM2.5",1,1,1,1,1,3,3,5,4,2,1,-3,-3,1,2,3,2,1,3,2,2,3,2,3,"Wednesday","December",1.71
2018-12-13,"陽明","PM2.5",2,1,2,1,2,3,2,3,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"Thursday","December",1.5
2018-12-14,"陽明","PM2.5",1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,"Friday","December",1.17
2018-12-15,"陽明","PM2.5",1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,3,2,3,"Saturday","December",1.58
2018-12-16,"陽明","PM2.5",3,1,1,4,6,4,5,6,7,11,5,5,2,1,1,1,1,3,4,5,4,1,1,1,"Sunday","December",3.46
2018-12-17,"陽明","PM2.5",1,1,1,9,13,19,19,19,20,20,16,21,23,21,19,12,12,21,14,20,12,16,13,15,"Monday","December",14.88
2018-12-18,"陽明","PM2.5",14,14,15,16,14,15,15,14,15,15,13,12,9,11,3,11,11,16,12,11,6,9,9,11,"Tuesday","December",12.12
2018-12-19,"陽明","PM2.5",12,10,6,10,6,10,10,12,11,10,7,-3,31,21,19,17,15,14,10,10,10,7,11,14,"Wednesday","December",11.67
2018-12-20,"陽明","PM2.5",-9,-7,5,20,28,13,10,12,10,12,13,3,7,9,12,24,17,17,16,10,1,1,6,11,"Thursday","December",10.04
2018-12-21,"陽明","PM2.5",12,6,10,17,13,16,15,15,9,14,13,14,11,7,-3,1,5,7,7,4,4,5,4,6,"Friday","December",8.83
2018-12-22,"陽明","PM2.5",6,6,5,4,4,6,7,17,7,11,19,23,28,26,30,33,24,15,22,17,5,6,5,6,"Saturday","December",13.83
2018-12-23,"陽明","PM2.5",9,12,6,5,4,9,7,5,1,1,-4,1,-4,1,1,1,1,1,1,1,1,1,1,1,"Sunday","December",2.62
2018-12-24,"陽明","PM2.5",1,1,1,1,1,2,1,1,2,1,1,-3,1,1,1,1,1,1,2,2,1,1,1,1,"Monday","December",1
2018-12-25,"陽明","PM2.5",1,1,1,1,1,2,1,2,3,2,3,6,1,2,3,3,2,1,2,3,3,2,1,1,"Tuesday","December",2
2018-12-26,"陽明","PM2.5",1,1,-5,1,1,1,1,2,5,1,1,1,-4,1,1,1,1,1,1,1,2,1,1,1,"Wednesday","December",0.79
2018-12-28,"陽明","PM2.5",1,1,1,2,3,3,3,3,4,2,1,-3,-3,5,6,7,5,3,3,4,4,5,5,6,"Friday","December",2.96
2018-12-29,"陽明","PM2.5",6,5,6,6,7,6,5,6,5,5,6,4,5,5,6,9,6,4,4,3,2,2,3,4,"Saturday","December",5
2018-12-30,"陽明","PM2.5",3,4,3,4,4,3,4,6,4,4,1,1,1,1,2,3,2,2,3,1,2,1,1,1,"Sunday","December",2.54
