"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-06-14,"萬華","PM2.5",8,9,17,10,6,1,4,10,15,13,13,13,9,2,9,9,12,9,14,14,9,9,5,1,"Thursday","June",9.21
2018-06-15,"萬華","PM2.5",1,1,2,1,1,1,1,1,2,6,749,6,7,6,7,1,1,5,10,20,14,16,7,10,"Friday","June",36.5
2018-06-16,"萬華","PM2.5",8,3,6,1,4,7,14,14,12,13,17,18,22,22,25,26,28,23,16,14,11,17,16,18,"Saturday","June",14.79
2018-06-17,"萬華","PM2.5",12,9,12,17,13,9,2,8,4,6,1,4,8,11,21,21,25,12,12,12,11,11,5,8,"Sunday","June",10.58
2018-06-18,"萬華","PM2.5",1,1,1,1,1,1,1,6,12,19,14,8,13,11,11,1,1,7,8,11,4,4,5,3,"Monday","June",6.04
2018-06-19,"萬華","PM2.5",6,1,2,1,1,4,1,1,6,16,24,17,13,4,7,9,12,11,9,8,12,13,12,10,"Tuesday","June",8.33
2018-06-20,"萬華","PM2.5",7,6,1,1,1,1,1,1,2,6,43,46,48,10,10,12,10,14,12,15,9,3,1,1,"Wednesday","June",10.88
2018-06-21,"萬華","PM2.5",1,2,2,3,2,8,3,9,2,10,9,12,13,14,16,8,12,18,24,20,6,3,4,8,"Thursday","June",8.71
2018-06-22,"萬華","PM2.5",5,1,4,4,5,1,2,5,9,18,25,25,23,23,20,15,12,9,14,11,9,1,1,3,"Friday","June",10.21
2018-06-23,"萬華","PM2.5",3,2,7,10,5,1,1,7,19,22,26,22,25,24,17,14,8,7,7,10,14,7,5,6,"Saturday","June",11.21
2018-06-24,"萬華","PM2.5",6,6,6,6,4,1,5,6,9,11,13,16,22,23,19,16,14,12,11,10,13,14,18,14,"Sunday","June",11.46
2018-06-25,"萬華","PM2.5",5,5,6,7,6,6,4,5,12,21,28,29,28,30,28,22,15,14,19,24,29,34,32,28,"Monday","June",18.21
2018-06-26,"萬華","PM2.5",20,12,13,10,11,5,4,9,21,29,33,35,40,40,40,46,43,41,37,33,24,15,6,6,"Tuesday","June",23.88
2018-06-27,"萬華","PM2.5",1,5,1,2,4,9,11,8,18,20,769,25,20,23,16,21,11,24,21,25,22,13,13,10,"Wednesday","June",45.5
2018-06-28,"萬華","PM2.5",12,11,9,12,8,2,1,9,17,22,12,21,29,25,26,26,23,23,23,26,19,21,14,10,"Thursday","June",16.71
2018-06-29,"萬華","PM2.5",1,9,5,14,7,8,7,24,27,33,28,28,20,14,13,9,8,17,14,13,4,8,5,7,"Friday","June",13.46
2018-06-30,"萬華","PM2.5",10,18,16,20,16,20,8,8,4,11,18,33,33,35,31,34,30,26,32,31,29,24,22,14,"Saturday","June",21.79
