"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-07-03,"中山","PM2.5",14,14,7,1,1,5,4,11,13,23,21,14,17,15,19,15,16,14,13,15,12,14,14,15,"Tuesday","July",12.79
2018-07-04,"中山","PM2.5",14,12,11,14,10,20,13,14,9,14,14,10,12,11,14,15,16,16,15,10,11,10,9,6,"Wednesday","July",12.5
2018-07-05,"中山","PM2.5",6,10,13,11,8,8,10,18,17,21,12,16,14,17,13,13,11,14,11,15,8,6,2,12,"Thursday","July",11.92
2018-07-06,"中山","PM2.5",15,12,11,9,7,3,2,3,10,17,25,14,16,14,20,12,14,13,14,6,13,15,20,8,"Friday","July",12.21
2018-07-07,"中山","PM2.5",4,1,7,6,7,9,7,9,10,21,22,23,24,21,17,6,12,9,14,11,11,7,1,1,"Saturday","July",10.83
2018-07-08,"中山","PM2.5",7,12,7,5,4,8,7,7,10,10,10,10,12,14,12,15,12,9,8,10,15,21,14,10,"Sunday","July",10.38
2018-07-09,"中山","PM2.5",1,5,2,2,5,12,9,9,4,10,2,6,3,8,5,11,6,11,13,14,13,8,9,10,"Monday","July",7.42
2018-07-10,"中山","PM2.5",7,13,3,14,7,8,1,1,6,8,14,678,22,12,12,10,17,10,7,5,7,6,1,1,"Tuesday","July",36.25
2018-07-11,"中山","PM2.5",1,1,3,1,1,7,14,17,10,14,7,1,3,14,14,13,13,1,12,6,19,9,18,7,"Wednesday","July",8.58
2018-07-12,"中山","PM2.5",13,11,8,7,12,17,16,12,9,9,5,14,15,16,16,13,1,5,14,10,13,7,8,1,"Thursday","July",10.5
2018-07-13,"中山","PM2.5",1,2,18,14,17,7,11,9,2,7,7,15,7,14,20,21,16,9,9,6,2,5,4,2,"Friday","July",9.38
2018-07-14,"中山","PM2.5",1,1,6,4,6,1,5,7,13,6,4,1,9,3,7,2,3,6,6,9,3,2,4,11,"Saturday","July",5
2018-07-15,"中山","PM2.5",12,10,3,5,6,10,10,11,7,11,13,16,13,7,11,11,19,8,7,4,7,11,17,21,"Sunday","July",10.42
2018-07-16,"中山","PM2.5",14,8,6,13,7,10,9,9,4,1,6,6,8,8,7,14,16,18,9,14,8,9,8,9,"Monday","July",9.21
2018-07-17,"中山","PM2.5",9,2,5,3,3,7,8,12,7,10,7,3,2,3,11,6,8,8,11,13,5,7,1,2,"Tuesday","July",6.38
2018-07-18,"中山","PM2.5",1,1,3,2,6,4,2,1,4,8,9,8,10,6,11,13,15,9,12,9,14,11,9,10,"Wednesday","July",7.42
2018-07-19,"中山","PM2.5",10,18,9,3,1,7,9,9,5,7,7,10,14,9,13,7,18,11,12,7,11,8,9,7,"Thursday","July",9.21
2018-07-20,"中山","PM2.5",3,1,1,1,1,3,9,7,8,11,7,7,5,14,12,7,6,5,9,9,11,14,15,21,"Friday","July",7.79
2018-07-21,"中山","PM2.5",22,18,14,14,15,20,20,24,23,23,21,23,19,19,7,6,1,8,8,6,7,8,9,5,"Saturday","July",14.17
2018-07-22,"中山","PM2.5",1,1,1,7,5,7,5,2,12,15,20,10,7,12,14,14,14,18,25,19,15,8,16,9,"Sunday","July",10.71
2018-07-23,"中山","PM2.5",12,5,11,14,14,16,15,20,19,21,25,21,24,22,29,22,29,22,25,21,21,17,8,12,"Monday","July",18.54
2018-07-24,"中山","PM2.5",15,14,16,6,14,7,12,13,18,23,23,25,22,27,29,31,24,19,20,20,22,22,19,19,"Tuesday","July",19.17
2018-07-25,"中山","PM2.5",19,18,18,11,16,14,13,10,11,17,681,24,20,26,31,34,25,16,15,14,19,18,12,6,"Wednesday","July",45.33
2018-07-26,"中山","PM2.5",5,13,20,14,10,1,5,9,14,17,15,20,29,26,25,29,24,14,18,21,27,20,22,20,"Thursday","July",17.42
2018-07-27,"中山","PM2.5",14,15,15,19,16,12,13,14,24,24,22,18,19,20,23,19,15,10,12,17,21,22,24,16,"Friday","July",17.67
2018-07-28,"中山","PM2.5",16,10,12,14,20,21,21,14,12,15,27,32,32,22,18,11,17,20,22,20,23,25,27,27,"Saturday","July",19.92
2018-07-29,"中山","PM2.5",26,23,24,22,16,17,11,19,18,23,20,17,24,20,21,14,21,14,17,20,30,24,21,17,"Sunday","July",19.96
2018-07-30,"中山","PM2.5",21,18,23,21,21,14,14,16,21,26,30,27,26,23,24,25,29,27,24,20,27,23,17,7,"Monday","July",21.83
2018-07-31,"中山","PM2.5",8,21,27,36,25,21,13,15,18,21,23,707,24,23,24,23,21,22,17,22,21,26,19,21,"Tuesday","July",49.92
2018-08-01,"中山","PM2.5",27,28,27,23,26,23,24,22,25,25,25,26,16,23,24,27,17,21,17,21,11,19,18,18,"Wednesday","August",22.21
2018-08-02,"中山","PM2.5",15,21,25,23,20,16,20,20,23,21,11,9,17,18,21,28,16,18,13,19,18,15,17,15,"Thursday","August",18.29
2018-08-03,"中山","PM2.5",15,18,11,13,5,10,6,11,6,15,18,24,21,14,16,17,20,26,21,21,14,8,8,5,"Friday","August",14.29
2018-08-04,"中山","PM2.5",11,9,12,7,11,8,15,11,13,18,16,30,27,28,20,20,21,20,16,16,17,13,22,17,"Saturday","August",16.58
2018-08-05,"中山","PM2.5",19,6,1,2,7,7,7,14,20,21,15,19,17,21,22,21,17,11,10,14,15,20,8,3,"Sunday","August",13.21
2018-08-06,"中山","PM2.5",1,7,15,16,14,6,6,13,22,27,21,21,20,23,25,23,18,15,13,12,4,10,8,7,"Monday","August",14.46
2018-08-07,"中山","PM2.5",4,6,10,8,11,14,10,14,14,13,674,2,7,12,11,15,17,32,21,24,17,17,8,7,"Tuesday","August",40.33
2018-08-08,"中山","PM2.5",7,7,4,12,8,6,2,9,11,19,10,4,16,18,23,21,18,20,14,21,17,22,14,14,"Wednesday","August",13.21
2018-08-09,"中山","PM2.5",8,12,11,11,8,8,10,11,11,16,28,40,42,29,19,14,16,21,21,19,14,16,16,21,"Thursday","August",17.58
2018-08-10,"中山","PM2.5",14,16,7,12,14,16,18,22,33,33,34,24,32,31,43,30,29,11,24,18,21,18,27,30,"Friday","August",23.21
2018-08-11,"中山","PM2.5",21,16,19,21,17,14,19,25,30,33,30,22,22,36,43,38,35,30,33,29,28,27,21,23,"Saturday","August",26.33
2018-08-14,"中山","PM2.5",7,9,9,14,13,11,9,12,10,7,7,8,11,14,4,3,17,13,11,1,10,5,12,1,"Tuesday","August",9.08
2018-08-15,"中山","PM2.5",3,1,7,12,12,8,2,1,3,12,18,16,14,11,11,16,17,17,14,14,16,19,15,15,"Wednesday","August",11.42
2018-08-16,"中山","PM2.5",14,20,19,18,14,15,13,10,6,4,12,14,17,14,20,29,34,29,20,21,29,30,21,13,"Thursday","August",18.17
2018-08-17,"中山","PM2.5",12,20,10,13,5,9,7,17,18,19,16,17,21,21,25,26,15,20,21,27,21,15,16,13,"Friday","August",16.83
2018-08-18,"中山","PM2.5",7,1,1,1,1,3,5,12,4,7,11,21,21,21,19,23,11,11,10,17,17,19,12,13,"Saturday","August",11.17
2018-08-19,"中山","PM2.5",10,14,11,11,9,7,1,2,1,2,2,10,15,18,25,25,20,14,16,20,18,14,14,12,"Sunday","August",12.12
2018-08-20,"中山","PM2.5",7,6,6,8,5,7,3,1,4,11,18,19,14,15,16,22,17,14,4,7,8,11,9,7,"Monday","August",9.96
2018-08-21,"中山","PM2.5",9,7,7,7,7,7,5,8,14,21,29,30,28,22,18,22,16,13,5,12,14,17,17,17,"Tuesday","August",14.67
2018-08-22,"中山","PM2.5",15,18,15,12,4,5,3,14,18,28,21,14,16,10,11,5,11,7,3,7,7,9,10,7,"Wednesday","August",11.25
2018-08-23,"中山","PM2.5",7,5,5,7,7,6,9,3,7,7,668,11,9,7,8,9,11,9,11,12,11,12,4,1,"Thursday","August",35.25
2018-08-24,"中山","PM2.5",1,4,10,13,8,4,1,1,2,1,1,4,666,4,6,8,21,18,15,7,14,7,9,1,"Friday","August",34.42
2018-08-25,"中山","PM2.5",1,1,2,10,5,7,1,5,4,9,10,14,16,21,18,16,17,14,17,10,14,6,12,10,"Saturday","August",10
2018-08-26,"中山","PM2.5",14,12,7,6,3,5,8,4,9,7,9,14,10,14,5,14,14,18,13,18,22,28,27,17,"Sunday","August",12.42
2018-08-27,"中山","PM2.5",14,7,10,3,8,5,12,7,9,6,14,23,25,14,15,13,16,8,10,9,11,5,6,1,"Monday","August",10.46
2018-08-28,"中山","PM2.5",3,1,1,4,1,6,5,11,4,4,7,15,12,10,12,17,16,7,14,10,13,7,8,7,"Tuesday","August",8.12
2018-08-29,"中山","PM2.5",4,1,9,11,19,7,1,1,10,21,21,8,4,14,16,27,19,19,19,17,17,7,7,10,"Wednesday","August",12.04
2018-08-30,"中山","PM2.5",9,14,7,7,3,7,4,3,5,7,13,20,23,29,21,17,8,12,10,12,5,7,1,8,"Thursday","August",10.5
2018-08-31,"中山","PM2.5",7,4,1,1,1,2,2,7,7,14,17,14,19,14,18,21,14,14,5,14,9,7,3,5,"Friday","August",9.17
2018-09-01,"中山","PM2.5",5,5,13,14,15,10,6,6,9,21,25,28,32,32,37,34,30,24,24,30,27,15,13,14,"Saturday","September",19.54
2018-09-02,"中山","PM2.5",20,13,7,6,7,7,3,11,14,23,32,29,28,16,13,13,15,21,17,14,7,5,7,12,"Sunday","September",14.17
2018-09-03,"中山","PM2.5",14,13,12,13,11,11,4,10,8,22,13,17,14,21,21,24,28,29,24,18,16,21,20,24,"Monday","September",17
2018-09-04,"中山","PM2.5",23,20,20,14,18,13,16,17,17,16,12,17,14,20,17,20,26,31,29,26,21,23,19,12,"Tuesday","September",19.21
2018-09-05,"中山","PM2.5",9,4,7,5,8,5,6,6,19,21,659,46,36,36,36,33,31,32,38,36,31,24,20,16,"Wednesday","September",48.5
2018-09-06,"中山","PM2.5",17,15,16,9,12,7,12,16,17,27,21,21,32,33,32,32,24,19,28,32,38,22,21,19,"Thursday","September",21.75
2018-09-07,"中山","PM2.5",21,22,14,17,14,14,9,14,17,33,36,43,38,29,21,15,15,15,20,23,31,29,25,21,"Friday","September",22.33
2018-09-08,"中山","PM2.5",16,15,7,10,8,6,4,4,7,15,14,16,10,14,16,21,16,14,7,7,5,3,5,7,"Saturday","September",10.29
2018-09-09,"中山","PM2.5",5,12,10,14,5,3,1,7,11,16,8,7,7,7,1,6,14,20,14,7,8,9,12,10,"Sunday","September",8.92
2018-09-10,"中山","PM2.5",13,7,10,5,7,1,5,3,4,1,7,10,9,3,10,8,9,3,4,7,2,4,4,4,"Monday","September",5.83
2018-09-11,"中山","PM2.5",8,5,5,1,5,6,5,3,5,7,7,9,8,12,14,15,13,12,10,13,9,17,7,10,"Tuesday","September",8.58
2018-09-12,"中山","PM2.5",7,10,3,2,7,6,4,5,17,24,36,43,50,35,30,27,31,22,15,7,7,7,10,14,"Wednesday","September",17.46
2018-09-13,"中山","PM2.5",12,12,1,6,4,13,8,5,1,1,7,10,12,9,8,11,15,17,10,12,15,14,8,1,"Thursday","September",8.83
2018-09-14,"中山","PM2.5",4,5,7,3,5,3,4,1,1,1,8,16,16,8,7,10,11,7,6,7,14,15,13,8,"Friday","September",7.5
2018-09-15,"中山","PM2.5",6,7,7,7,1,9,12,14,8,7,6,6,7,12,16,14,10,12,9,13,6,7,4,12,"Saturday","September",8.83
2018-09-16,"中山","PM2.5",8,10,2,5,8,4,6,3,3,7,8,16,20,16,17,13,13,14,12,9,8,9,7,5,"Sunday","September",9.29
2018-09-17,"中山","PM2.5",4,8,7,6,2,1,1,3,9,16,647,8,12,12,16,12,16,22,26,19,13,9,13,11,"Monday","September",37.21
2018-09-18,"中山","PM2.5",10,6,19,29,35,24,13,9,14,21,17,16,10,13,8,7,8,10,14,9,14,7,13,4,"Tuesday","September",13.75
2018-09-19,"中山","PM2.5",8,1,6,7,13,7,10,13,10,5,4,8,13,11,10,18,14,13,4,8,13,19,21,14,"Wednesday","September",10.42
2018-09-20,"中山","PM2.5",12,8,14,7,7,9,9,10,9,21,29,31,37,48,55,57,47,49,49,51,46,36,20,16,"Thursday","September",28.21
2018-09-21,"中山","PM2.5",17,20,21,16,18,21,18,24,24,33,38,37,42,39,38,36,40,42,37,30,23,17,12,10,"Friday","September",27.21
2018-09-22,"中山","PM2.5",12,11,16,23,26,20,9,10,14,18,21,24,35,31,26,21,21,35,36,42,31,26,15,7,"Saturday","September",22.08
2018-09-23,"中山","PM2.5",1,4,4,8,8,8,7,5,13,13,19,14,14,15,13,7,3,7,16,21,23,22,18,18,"Sunday","September",11.71
2018-09-24,"中山","PM2.5",23,21,14,7,3,7,7,11,11,14,10,7,7,11,12,13,12,11,14,10,11,7,14,8,"Monday","September",11.04
2018-09-25,"中山","PM2.5",4,7,8,8,2,4,11,11,15,9,12,14,19,15,15,18,16,20,15,21,20,19,14,16,"Tuesday","September",13.04
2018-09-26,"中山","PM2.5",12,14,8,9,7,11,14,15,13,14,9,7,6,9,15,19,19,19,17,20,20,17,13,9,"Wednesday","September",13.17
2018-09-27,"中山","PM2.5",10,14,14,13,13,9,17,13,15,15,23,18,15,8,7,6,8,12,5,7,12,10,5,1,"Thursday","September",11.25
2018-09-28,"中山","PM2.5",2,1,7,10,14,17,20,16,14,10,12,8,14,14,19,17,15,14,16,18,17,13,8,5,"Friday","September",12.54
2018-09-29,"中山","PM2.5",1,1,9,15,19,11,6,6,8,8,7,9,11,18,13,15,8,14,19,29,21,21,19,24,"Saturday","September",13
2018-09-30,"中山","PM2.5",18,15,10,9,14,14,19,16,31,28,30,20,19,20,22,26,28,24,22,21,26,29,30,27,"Sunday","September",21.58
2018-10-01,"中山","PM2.5",28,25,24,13,19,21,23,18,17,20,17,19,29,33,36,547,37,40,46,41,44,34,36,26,"Monday","October",49.71
2018-10-02,"中山","PM2.5",31,24,22,18,16,12,13,8,14,7,21,16,16,14,15,16,11,10,10,7,12,8,18,7,"Tuesday","October",14.42
2018-10-03,"中山","PM2.5",15,12,16,16,6,13,10,17,14,7,3,7,10,16,6,8,11,12,12,8,8,7,3,1,"Wednesday","October",9.92
2018-10-04,"中山","PM2.5",11,12,61,51,55,10,17,9,10,10,16,13,10,9,17,10,13,8,14,7,7,9,14,12,"Thursday","October",16.88
2018-10-05,"中山","PM2.5",12,9,17,8,10,8,14,14,16,19,679,18,17,21,20,21,20,26,22,21,18,13,9,7,"Friday","October",43.29
2018-10-06,"中山","PM2.5",13,11,14,14,17,18,17,18,16,14,14,13,10,14,21,23,23,19,27,22,22,16,15,16,"Saturday","October",16.96
2018-10-07,"中山","PM2.5",14,15,8,11,11,15,14,7,6,4,14,15,18,19,27,24,23,21,25,15,18,16,24,13,"Sunday","October",15.71
2018-10-08,"中山","PM2.5",12,7,8,6,7,3,3,8,13,18,14,8,7,3,9,7,12,15,14,17,15,13,12,11,"Monday","October",10.08
2018-10-09,"中山","PM2.5",15,8,6,3,10,8,12,10,14,17,21,19,12,19,30,34,24,14,15,16,19,21,20,15,"Tuesday","October",15.92
2018-10-10,"中山","PM2.5",9,7,15,11,15,8,16,18,19,17,13,16,20,24,19,28,19,20,20,25,35,28,40,42,"Wednesday","October",20.17
2018-10-11,"中山","PM2.5",34,29,20,22,17,7,8,10,14,10,6,7,6,6,7,10,6,1,1,1,1,1,11,14,"Thursday","October",10.38
2018-10-12,"中山","PM2.5",14,3,6,8,6,9,2,2,1,5,7,7,5,4,4,5,12,7,3,8,21,20,14,1,"Friday","October",7.25
2018-10-13,"中山","PM2.5",10,7,11,5,1,3,5,5,1,1,1,6,2,8,10,10,16,18,20,11,6,7,9,12,"Saturday","October",7.71
2018-10-14,"中山","PM2.5",8,5,6,12,7,7,1,13,8,11,7,18,19,13,7,5,8,11,14,14,12,15,9,10,"Sunday","October",10
2018-10-15,"中山","PM2.5",4,9,5,6,3,2,1,3,5,7,8,12,13,7,1,8,6,6,1,5,6,7,7,13,"Monday","October",6.04
2018-10-16,"中山","PM2.5",7,9,3,10,9,9,7,7,5,7,14,16,16,7,12,8,8,4,2,4,1,8,7,9,"Tuesday","October",7.88
2018-10-17,"中山","PM2.5",1,1,1,4,5,12,9,8,7,2,11,7,16,9,16,14,19,16,15,12,13,15,12,12,"Wednesday","October",9.88
2018-10-18,"中山","PM2.5",11,14,16,17,19,18,23,24,23,27,23,25,19,23,22,24,21,19,18,22,22,24,15,13,"Thursday","October",20.08
2018-10-19,"中山","PM2.5",11,18,26,24,23,28,30,27,13,11,13,23,25,616,16,17,8,16,15,18,19,14,15,10,"Friday","October",43.17
2018-10-20,"中山","PM2.5",2,5,7,17,9,10,9,15,13,8,4,7,7,14,14,19,17,12,13,12,14,6,7,7,"Saturday","October",10.33
2018-10-21,"中山","PM2.5",14,7,12,14,18,12,11,8,12,3,7,10,18,14,10,10,15,17,14,12,14,11,13,12,"Sunday","October",12
2018-10-22,"中山","PM2.5",14,7,5,1,3,9,14,16,10,11,15,19,20,21,20,20,21,16,15,8,17,21,27,22,"Monday","October",14.67
2018-10-23,"中山","PM2.5",22,21,17,8,12,13,21,16,14,6,7,12,14,15,11,13,17,22,22,16,16,19,14,16,"Tuesday","October",15.17
2018-10-24,"中山","PM2.5",14,22,19,9,9,9,16,15,13,9,10,11,16,13,15,9,6,7,17,19,14,8,9,11,"Wednesday","October",12.5
2018-10-25,"中山","PM2.5",16,19,17,9,9,8,15,11,13,11,14,16,18,16,18,15,20,23,22,22,15,9,10,12,"Thursday","October",14.92
2018-10-26,"中山","PM2.5",21,13,13,7,12,9,8,12,21,29,38,37,43,29,23,21,23,27,23,30,30,27,18,16,"Friday","October",22.08
2018-10-27,"中山","PM2.5",19,20,28,29,33,33,38,42,38,27,23,21,32,25,27,17,21,16,14,12,11,14,12,11,"Saturday","October",23.46
2018-10-28,"中山","PM2.5",7,6,8,11,12,10,5,10,4,11,4,14,9,11,16,15,19,12,18,21,26,27,22,22,"Sunday","October",13.33
2018-10-29,"中山","PM2.5",21,20,14,11,15,14,18,14,23,17,19,8,9,6,14,12,16,22,33,33,21,19,14,18,"Monday","October",17.12
2018-10-30,"中山","PM2.5",16,21,20,19,14,17,18,27,19,15,15,17,18,674,507,510,517,29,24,18,13,18,19,21,"Tuesday","October",107.75
2018-10-31,"中山","PM2.5",22,23,17,16,14,22,18,14,13,18,20,15,10,6,8,13,19,11,12,10,14,10,8,9,"Wednesday","October",14.25
2018-11-01,"中山","PM2.5",12,13,14,12,16,21,26,26,21,22,16,17,9,15,14,23,13,15,11,18,13,7,9,6,"Thursday","November",15.38
2018-11-02,"中山","PM2.5",7,9,10,11,4,3,1,8,11,10,3,7,8,11,4,6,9,9,13,9,13,7,7,1,"Friday","November",7.54
2018-11-03,"中山","PM2.5",1,2,2,3,1,5,1,1,5,8,7,7,8,21,14,15,11,15,15,15,11,14,13,19,"Saturday","November",8.92
2018-11-04,"中山","PM2.5",10,7,5,6,5,4,1,2,1,6,9,11,8,5,8,11,7,6,6,14,15,12,8,1,"Sunday","November",7
2018-11-05,"中山","PM2.5",7,5,14,6,2,1,4,10,9,7,11,12,10,11,8,7,4,4,9,9,11,7,14,10,"Monday","November",8
2018-11-06,"中山","PM2.5",9,4,7,10,1,3,5,7,6,6,7,2,2,7,11,11,8,9,14,14,11,9,4,2,"Tuesday","November",7.04
2018-11-07,"中山","PM2.5",1,2,4,2,4,1,1,1,1,6,2,15,15,15,50,43,37,34,30,29,21,15,7,1,"Wednesday","November",14.04
2018-11-08,"中山","PM2.5",4,21,46,58,58,51,51,46,48,45,53,54,65,30,21,36,35,39,37,47,50,50,44,43,"Thursday","November",43
2018-11-09,"中山","PM2.5",48,43,35,29,31,23,16,9,14,14,10,4,1,6,6,9,10,17,13,18,9,15,14,21,"Friday","November",17.29
2018-11-10,"中山","PM2.5",22,19,20,16,15,15,19,21,19,13,13,11,10,6,7,13,13,8,2,10,16,17,10,8,"Saturday","November",13.46
2018-11-11,"中山","PM2.5",7,12,11,12,12,7,7,1,12,8,28,25,42,32,41,36,32,26,21,21,22,26,31,29,"Sunday","November",20.88
2018-11-12,"中山","PM2.5",26,28,19,21,20,25,29,30,35,36,31,29,28,30,31,32,25,23,14,25,18,15,12,13,"Monday","November",24.79
2018-11-13,"中山","PM2.5",12,6,4,1,5,4,11,8,14,7,6,5,8,13,10,14,14,14,14,12,13,10,13,12,"Tuesday","November",9.58
2018-11-14,"中山","PM2.5",14,8,12,12,15,7,3,2,3,7,10,14,14,13,12,13,11,13,10,13,14,13,14,9,"Wednesday","November",10.67
2018-11-15,"中山","PM2.5",16,9,11,6,8,8,7,8,12,16,14,647,-1,3,9,12,17,15,17,11,9,7,9,8,"Thursday","November",36.58
2018-11-16,"中山","PM2.5",11,9,9,10,8,8,12,12,16,8,14,9,7,16,20,27,21,20,27,27,21,14,14,13,"Friday","November",14.71
2018-11-17,"中山","PM2.5",7,7,6,9,7,10,9,11,5,1,1,10,9,9,3,6,9,10,15,12,10,6,8,5,"Saturday","November",7.71
2018-11-18,"中山","PM2.5",1,1,1,6,1,7,4,5,8,10,13,11,15,17,12,15,15,21,13,14,10,20,19,21,"Sunday","November",10.83
2018-11-19,"中山","PM2.5",15,14,6,1,1,1,1,4,2,7,7,651,5,2,3,6,9,3,8,10,10,11,1,4,"Monday","November",32.58
2018-11-20,"中山","PM2.5",4,12,9,11,12,16,11,7,7,7,16,12,12,5,14,14,11,6,7,8,10,9,3,7,"Tuesday","November",9.58
2018-11-21,"中山","PM2.5",6,12,7,6,4,1,3,3,9,9,12,26,20,22,14,23,28,27,26,24,23,21,15,9,"Wednesday","November",14.58
2018-11-22,"中山","PM2.5",7,7,7,3,1,1,7,11,7,6,7,13,11,12,10,15,18,15,10,1,1,9,20,25,"Thursday","November",9.33
2018-11-23,"中山","PM2.5",18,13,12,7,4,2,14,16,14,9,8,15,14,9,4,7,19,22,18,18,15,16,12,11,"Friday","November",12.38
2018-11-24,"中山","PM2.5",10,6,7,2,1,1,2,2,10,7,7,1,7,14,15,12,16,9,15,12,20,18,20,17,"Saturday","November",9.62
2018-11-25,"中山","PM2.5",14,11,4,12,13,16,7,4,1,4,5,7,8,10,17,10,1,2,7,17,17,36,37,34,"Sunday","November",12.25
2018-11-26,"中山","PM2.5",15,17,18,18,12,7,12,11,18,13,7,10,5,10,7,17,24,23,19,10,7,6,12,14,"Monday","November",13
2018-11-27,"中山","PM2.5",18,16,14,12,8,10,9,13,12,11,667,32,12,12,3,11,13,13,9,8,11,7,8,8,"Tuesday","November",39.04
2018-11-28,"中山","PM2.5",11,6,3,7,7,6,7,7,8,13,11,11,15,16,9,14,14,17,19,16,16,14,19,26,"Wednesday","November",12.17
2018-11-29,"中山","PM2.5",20,18,9,13,15,15,14,14,16,20,19,14,19,15,20,14,14,19,21,25,28,28,26,15,"Thursday","November",17.96
2018-11-30,"中山","PM2.5",14,16,21,19,14,14,14,18,21,17,18,16,19,15,14,16,21,22,21,21,20,19,21,11,"Friday","November",17.58
2018-12-01,"中山","PM2.5",15,13,24,17,14,5,7,9,12,14,15,18,18,30,32,40,34,33,25,16,14,17,17,18,"Saturday","December",19.04
2018-12-02,"中山","PM2.5",12,14,15,14,10,11,9,11,10,7,7,1,3,7,7,16,16,17,9,9,12,30,43,46,"Sunday","December",14
2018-12-03,"中山","PM2.5",27,11,2,9,14,9,7,5,9,13,12,21,18,22,19,27,36,40,41,41,46,38,31,17,"Monday","December",21.46
2018-12-04,"中山","PM2.5",12,10,7,11,9,7,6,3,3,6,7,16,15,21,21,29,20,21,14,19,19,23,23,15,"Tuesday","December",14.04
2018-12-05,"中山","PM2.5",14,14,17,14,10,13,12,12,4,6,14,19,21,13,14,10,14,12,11,16,11,14,8,9,"Wednesday","December",12.58
2018-12-06,"中山","PM2.5",10,7,15,7,11,3,11,11,11,14,13,14,12,21,28,33,28,27,14,11,8,12,9,11,"Thursday","December",14.21
2018-12-07,"中山","PM2.5",7,4,5,5,5,1,8,14,21,16,8,5,5,6,1,5,7,9,7,6,6,1,7,9,"Friday","December",7
2018-12-08,"中山","PM2.5",12,11,8,8,6,1,5,2,7,1,6,1,10,3,3,1,6,10,12,13,13,8,4,6,"Saturday","December",6.54
2018-12-09,"中山","PM2.5",11,7,7,3,3,4,7,7,4,2,5,3,3,3,6,4,8,6,9,5,9,8,5,5,"Sunday","December",5.58
2018-12-10,"中山","PM2.5",3,2,1,2,5,10,9,10,6,7,12,666,1,1,1,1,1,2,11,11,7,7,4,12,"Monday","December",33
2018-12-11,"中山","PM2.5",10,13,7,6,4,11,17,14,10,7,14,7,6,9,2,4,4,9,11,11,13,3,9,2,"Tuesday","December",8.46
2018-12-12,"中山","PM2.5",15,7,9,1,4,6,2,2,4,7,6,12,12,14,11,16,20,24,27,29,25,32,33,33,"Wednesday","December",14.62
2018-12-13,"中山","PM2.5",29,26,29,19,17,16,14,18,15,19,12,7,14,11,13,4,5,9,14,12,13,13,14,11,"Thursday","December",14.75
2018-12-14,"中山","PM2.5",10,10,8,1,1,1,4,7,8,14,14,13,11,12,15,7,12,9,25,14,21,11,11,7,"Friday","December",10.25
2018-12-15,"中山","PM2.5",6,14,11,8,6,7,4,5,7,9,6,7,14,14,11,11,12,13,2,7,2,5,1,4,"Saturday","December",7.75
2018-12-16,"中山","PM2.5",7,9,8,8,2,6,7,9,13,15,25,21,26,22,27,24,22,14,16,12,21,14,13,7,"Sunday","December",14.5
2018-12-17,"中山","PM2.5",1,6,5,13,7,10,1,12,16,27,21,21,25,25,29,26,30,18,18,25,32,27,22,21,"Monday","December",18.25
2018-12-18,"中山","PM2.5",26,19,21,19,22,17,16,16,18,21,28,16,11,6,14,18,15,17,14,20,15,16,11,11,"Tuesday","December",16.96
2018-12-19,"中山","PM2.5",6,7,9,16,8,17,16,23,18,18,12,14,21,21,14,6,8,12,15,16,21,17,16,11,"Wednesday","December",14.25
2018-12-20,"中山","PM2.5",9,7,7,14,10,16,13,15,11,10,20,17,14,7,21,22,32,24,26,23,27,31,33,30,"Thursday","December",18.29
2018-12-21,"中山","PM2.5",22,21,21,19,12,10,14,22,22,29,22,24,19,21,18,21,28,22,17,6,13,10,11,8,"Friday","December",18
2018-12-22,"中山","PM2.5",13,8,6,5,13,14,13,17,16,28,31,40,38,36,40,39,45,44,42,36,33,32,27,21,"Saturday","December",26.54
2018-12-23,"中山","PM2.5",18,16,14,16,10,14,8,21,14,15,1,4,3,9,8,11,5,7,4,7,5,7,6,5,"Sunday","December",9.5
2018-12-24,"中山","PM2.5",1,1,1,7,7,7,1,10,3,6,1,4,4,1,2,1,1,8,18,21,14,5,7,10,"Monday","December",5.88
2018-12-25,"中山","PM2.5",15,10,8,4,1,1,6,4,6,1,12,13,15,696,2,1,9,11,14,10,12,15,15,19,"Tuesday","December",37.5
2018-12-26,"中山","PM2.5",16,12,13,6,1,4,4,3,2,7,19,16,21,19,18,10,5,4,7,8,7,6,8,4,"Wednesday","December",9.17
2018-12-27,"中山","PM2.5",13,8,19,8,4,1,3,16,9,12,12,16,14,10,9,7,6,7,9,9,8,10,9,5,"Thursday","December",9.33
2018-12-28,"中山","PM2.5",1,1,9,11,9,3,4,5,9,9,8,11,8,16,12,15,7,2,6,6,12,9,14,17,"Friday","December",8.5
2018-12-29,"中山","PM2.5",13,13,7,12,10,12,8,10,7,8,9,11,10,1,8,7,12,2,7,4,9,2,5,1,"Saturday","December",7.83
2018-12-30,"中山","PM2.5",4,6,14,7,4,1,7,13,12,9,10,6,4,1,3,7,11,8,10,7,7,5,6,10,"Sunday","December",7.17
2018-12-31,"中山","PM2.5",6,13,7,14,7,6,3,5,7,7,1,2,1,7,5,4,2,7,11,13,10,11,8,11,"Monday","December",7
